GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3322,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE03,Decile 3,,124.8 [89.7-171.0],124.80714,89.71750,171.04204,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3322,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,115.6 [71.1-182.4],115.57389,71.08157,182.44568,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,1.1 [0.5-2.3],1.10177,0.52648,2.29124,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE10,Decile 10 (richest),,14.0 [10.2-19.0],14.03996,10.23050,18.96819,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE02,Decile 2,,1.9 [0.7-5.1],1.88911,0.68536,5.09857,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE03,Decile 3,,1.9 [0.8-4.3],1.90461,0.83243,4.29794,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,47.9 [26.6-70.0],47.94223,26.64514,70.01448,,,Attention - Estimate is based on 25-49 cases
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE08,Decile 8,,55.3 [29.7-78.4],55.29628,29.68277,78.37656,,,Attention - Estimate is based on 25-49 cases
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE09,Decile 9,,45.0 [20.1-72.7],45.04970,20.12085,72.73923,,,Attention - Estimate is based on 25-49 cases
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,43.8 [39.0-48.7],43.77225,38.99448,48.66840,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,37.0 [31.5-42.8],36.98056,31.52827,42.78656,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE05,Decile 5,,41.3 [34.5-48.4],41.29001,34.50220,48.42588,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE06,Decile 6,,45.3 [39.5-51.3],45.33488,39.53081,51.26861,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,50.3 [45.0-55.7],50.31317,44.96445,55.65473,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,2.1 [0.6-6.3],2.05077,0.64383,6.33615,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE10,Decile 10 (richest),,17.5 [11.5-25.9],17.53215,11.46518,25.87142,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE02,Decile 2,,2.7 [1.2-6.0],2.69962,1.19042,6.00586,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE03,Decile 3,,1.7 [0.4-7.2],1.72688,0.39722,7.18636,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,7.0 [3.8-12.7],7.01282,3.77593,12.65944,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,34.8 [27.8-42.6],34.82545,27.75630,42.63255,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE10,Decile 10 (richest),,59.2 [51.7-66.3],59.22656,51.71961,66.32624,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE02,Decile 2,,41.4 [33.2-50.1],41.37402,33.15520,50.10310,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE03,Decile 3,,41.0 [33.4-49.1],41.00648,33.37947,49.09201,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,7.2 [4.9-10.6],7.23149,4.88423,10.58132,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE08,Decile 8,,7.0 [4.6-10.5],6.97312,4.56766,10.50593,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE09,Decile 9,,13.4 [9.5-18.5],13.39488,9.54654,18.47763,,,
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,29.1 [20.9-38.9],29.09948,20.89123,38.94510,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,49.9 [43.1-56.6],49.86531,43.09350,56.64208,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE05,Decile 5,,55.5 [48.0-62.8],55.52555,47.97354,62.83067,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE06,Decile 6,,65.2 [58.8-71.1],65.18848,58.76469,71.10363,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,64.1 [57.8-70.0],64.09042,57.75827,69.96691,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,44.7 [37.7-52.0],44.73964,37.66384,52.03511,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,46.0 [29.9-63.0],46.03320,29.91065,63.03093,,,Attention - Estimate is based on 25-49 cases
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE08,Decile 8,,72.2 [54.5-84.9],72.17452,54.53553,84.86882,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE09,Decile 9,,48.8 [34.0-63.9],48.84380,34.03400,63.85940,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,37.0 [25.1-48.9],36.98357,25.08589,48.88124,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,44.6 [25.7-65.2],44.58510,25.69150,65.18469,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE05,Decile 5,,43.5 [30.8-57.0],43.45124,30.78316,57.03670,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE06,Decile 6,,44.1 [29.7-59.6],44.09156,29.68947,59.56169,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,37.2 [24.0-52.8],37.23463,23.95598,52.76633,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,53.2 [45.4-60.9],53.20507,45.38845,60.86748,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE08,Decile 8,,58.0 [49.3-66.1],57.95717,49.32388,66.12966,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE09,Decile 9,,75.1 [68.9-80.4],75.07958,68.87679,80.39800,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,14.4 [10.8-19.0],14.44503,10.81561,19.03249,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,No data,,,,,,Not available
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE05,Decile 5,,No data,,,,,,Not available
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE06,Decile 6,,No data,,,,,,Not available
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,No data,,,,,,Not available
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE10,Decile 10 (richest),,2.7 [1.8-3.9],2.68293,1.82762,3.93695,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE02,Decile 2,,6.7 [5.2-8.5],6.65962,5.18785,8.54535,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE03,Decile 3,,6.0 [4.8-7.5],5.99410,4.81607,7.45812,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,5.3 [4.1-6.9],5.32190,4.13309,6.85031,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,44.7 [25.5-64.0],44.72927,25.45633,64.00221,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE08,Decile 8,,57.1 [35.7-78.6],57.14328,35.71632,78.57024,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE06,Decile 6,,81.8 [69.3-89.9],81.79229,69.29445,89.94161,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,82.4 [68.2-91.1],82.40580,68.20751,91.09142,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE05,Decile 5,,97.2 [90.8-99.2],97.22070,90.79887,99.19997,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE06,Decile 6,,93.5 [84.9-97.4],93.52699,84.89051,97.37931,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,96.0 [89.2-98.6],95.95854,89.23513,98.55090,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE10,Decile 10 (richest),,63.7 [53.6-72.7],63.68017,53.57911,72.70308,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE02,Decile 2,,64.7 [53.2-74.7],64.69917,53.20563,74.71147,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE03,Decile 3,,69.0 [57.4-78.7],69.04161,57.40466,78.68011,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,66.7 [55.9-76.0],66.72646,55.92166,76.01851,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE08,Decile 8,,30.4 [25.0-36.4],30.40140,25.03759,36.35699,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE09,Decile 9,,33.9 [27.4-40.9],33.86153,27.44639,40.93021,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,73.2 [61.2-82.5],73.16508,61.20020,82.49561,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE10,Decile 10 (richest),,93.6 [80.8-98.1],93.57964,80.78316,98.05962,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,78.2 [66.7-86.5],78.20523,66.70950,86.53270,,,
